pct_name,pct_id,pct_num,reg_vot,cand_name,cand_party,votes
15-425 Southwest Anchorage No. 5,15-425,126,2508,Terry/Broden,CON,3
15-425 Southwest Anchorage No. 5,15-425,126,2508,Trump/Vance,REP,395
15-425 Southwest Anchorage No. 5,15-425,126,2508,West/Abdullah,AUR,0
15-425 Southwest Anchorage No. 5,15-425,126,2508,YES,YES,346
15-425 Southwest Anchorage No. 5,15-425,126,2508,NO,NO,407
15-430 Southwest Anchorage No. 6,15-430,127,3398,Harris/Walz,DEM,470
15-430 Southwest Anchorage No. 6,15-430,127,3398,Kennedy/Shanahan,RFK,23
15-430 Southwest Anchorage No. 6,15-430,127,3398,Oliver/Maat,LIB,12
15-430 Southwest Anchorage No. 6,15-430,127,3398,Sonski/Onak,ASP,1
15-430 Southwest Anchorage No. 6,15-430,127,3398,Stein/Ware,GRN,6
15-430 Southwest Anchorage No. 6,15-430,127,3398,Terry/Broden,CON,1
15-430 Southwest Anchorage No. 6,15-430,127,3398,Trump/Vance,REP,653
15-430 Southwest Anchorage No. 6,15-430,127,3398,West/Abdullah,AUR,4
15-430 Southwest Anchorage No. 6,15-430,127,3398,YES,YES,557
15-430 Southwest Anchorage No. 6,15-430,127,3398,NO,NO,584
16-450 West Anchorage No. 1,16-450,128,1883,Harris/Walz,DEM,446
16-450 West Anchorage No. 1,16-450,128,1883,Kennedy/Shanahan,RFK,5
16-450 West Anchorage No. 1,16-450,128,1883,Oliver/Maat,LIB,3
16-450 West Anchorage No. 1,16-450,128,1883,Sonski/Onak,ASP,1
16-450 West Anchorage No. 1,16-450,128,1883,Stein/Ware,GRN,9
16-450 West Anchorage No. 1,16-450,128,1883,Terry/Broden,CON,1
16-450 West Anchorage No. 1,16-450,128,1883,Trump/Vance,REP,186
16-450 West Anchorage No. 1,16-450,128,1883,West/Abdullah,AUR,2
16-450 West Anchorage No. 1,16-450,128,1883,YES,YES,169
16-450 West Anchorage No. 1,16-450,128,1883,NO,NO,475
16-455 West Anchorage No. 2,16-455,129,2329,Harris/Walz,DEM,429
16-455 West Anchorage No. 2,16-455,129,2329,Kennedy/Shanahan,RFK,11
16-455 West Anchorage No. 2,16-455,129,2329,Oliver/Maat,LIB,13
16-455 West Anchorage No. 2,16-455,129,2329,Sonski/Onak,ASP,3
16-455 West Anchorage No. 2,16-455,129,2329,Stein/Ware,GRN,4
16-455 West Anchorage No. 2,16-455,129,2329,Terry/Broden,CON,3
16-455 West Anchorage No. 2,16-455,129,2329,Trump/Vance,REP,329
16-455 West Anchorage No. 2,16-455,129,2329,West/Abdullah,AUR,2
16-455 West Anchorage No. 2,16-455,129,2329,YES,YES,269
16-455 West Anchorage No. 2,16-455,129,2329,NO,NO,489
16-460 West Anchorage No. 3,16-460,130,3419,Harris/Walz,DEM,546
16-460 West Anchorage No. 3,16-460,130,3419,Kennedy/Shanahan,RFK,14
16-460 West Anchorage No. 3,16-460,130,3419,Oliver/Maat,LIB,14
16-460 West Anchorage No. 3,16-460,130,3419,Sonski/Onak,ASP,3
16-460 West Anchorage No. 3,16-460,130,3419,Stein/Ware,GRN,11
16-460 West Anchorage No. 3,16-460,130,3419,Terry/Broden,CON,3
16-460 West Anchorage No. 3,16-460,130,3419,Trump/Vance,REP,448
16-460 West Anchorage No. 3,16-460,130,3419,West/Abdullah,AUR,5
16-460 West Anchorage No. 3,16-460,130,3419,YES,YES,379
16-460 West Anchorage No. 3,16-460,130,3419,NO,NO,620
16-465 West Anchorage No. 4,16-465,131,1969,Harris/Walz,DEM,243
16-465 West Anchorage No. 4,16-465,131,1969,Kennedy/Shanahan,RFK,6
16-465 West Anchorage No. 4,16-465,131,1969,Oliver/Maat,LIB,6
16-465 West Anchorage No. 4,16-465,131,1969,Sonski/Onak,ASP,1
16-465 West Anchorage No. 4,16-465,131,1969,Stein/Ware,GRN,6
16-465 West Anchorage No. 4,16-465,131,1969,Terry/Broden,CON,0
16-465 West Anchorage No. 4,16-465,131,1969,Trump/Vance,REP,267
16-465 West Anchorage No. 4,16-465,131,1969,West/Abdullah,AUR,2
16-465 West Anchorage No. 4,16-465,131,1969,YES,YES,215
16-465 West Anchorage No. 4,16-465,131,1969,NO,NO,298
16-470 West Anchorage No. 5,16-470,132,2586,Harris/Walz,DEM,398
16-470 West Anchorage No. 5,16-470,132,2586,Kennedy/Shanahan,RFK,17
16-470 West Anchorage No. 5,16-470,132,2586,Oliver/Maat,LIB,10
16-470 West Anchorage No. 5,16-470,132,2586,Sonski/Onak,ASP,1
16-470 West Anchorage No. 5,16-470,132,2586,Stein/Ware,GRN,7
16-470 West Anchorage No. 5,16-470,132,2586,Terry/Broden,CON,3
16-470 West Anchorage No. 5,16-470,132,2586,Trump/Vance,REP,466
16-470 West Anchorage No. 5,16-470,132,2586,West/Abdullah,AUR,2
16-470 West Anchorage No. 5,16-470,132,2586,YES,YES,407
16-470 West Anchorage No. 5,16-470,132,2586,NO,NO,464
16-475 West Anchorage No. 6,16-475,133,2049,Harris/Walz,DEM,345
16-475 West Anchorage No. 6,16-475,133,2049,Kennedy/Shanahan,RFK,16
16-475 West Anchorage No. 6,16-475,133,2049,Oliver/Maat,LIB,6
16-475 West Anchorage No. 6,16-475,133,2049,Sonski/Onak,ASP,2
16-475 West Anchorage No. 6,16-475,133,2049,Stein/Ware,GRN,8
16-475 West Anchorage No. 6,16-475,133,2049,Terry/Broden,CON,0
16-475 West Anchorage No. 6,16-475,133,2049,Trump/Vance,REP,383
16-475 West Anchorage No. 6,16-475,133,2049,West/Abdullah,AUR,3
16-475 West Anchorage No. 6,16-475,133,2049,YES,YES,340
16-475 West Anchorage No. 6,16-475,133,2049,NO,NO,400
16-480 West Anchorage No. 7,16-480,134,1835,Harris/Walz,DEM,266
16-480 West Anchorage No. 7,16-480,134,1835,Kennedy/Shanahan,RFK,13
16-480 West Anchorage No. 7,16-480,134,1835,Oliver/Maat,LIB,15
16-480 West Anchorage No. 7,16-480,134,1835,Sonski/Onak,ASP,2
16-480 West Anchorage No. 7,16-480,134,1835,Stein/Ware,GRN,5
16-480 West Anchorage No. 7,16-480,134,1835,Terry/Broden,CON,2
16-480 West Anchorage No. 7,16-480,134,1835,Trump/Vance,REP,311
16-480 West Anchorage No. 7,16-480,134,1835,West/Abdullah,AUR,1
16-480 West Anchorage No. 7,16-480,134,1835,YES,YES,257
16-480 West Anchorage No. 7,16-480,134,1835,NO,NO,338
17-505 Downtown Anchorage No. 1,17-505,135,1793,Harris/Walz,DEM,193
17-505 Downtown Anchorage No. 1,17-505,135,1793,Kennedy/Shanahan,RFK,6
17-505 Downtown Anchorage No. 1,17-505,135,1793,Oliver/Maat,LIB,7
17-505 Downtown Anchorage No. 1,17-505,135,1793,Sonski/Onak,ASP,2
17-505 Downtown Anchorage No. 1,17-505,135,1793,Stein/Ware,GRN,4
17-505 Downtown Anchorage No. 1,17-505,135,1793,Terry/Broden,CON,0
17-505 Downtown Anchorage No. 1,17-505,135,1793,Trump/Vance,REP,129
17-505 Downtown Anchorage No. 1,17-505,135,1793,West/Abdullah,AUR,3
17-505 Downtown Anchorage No. 1,17-505,135,1793,YES,YES,105
17-505 Downtown Anchorage No. 1,17-505,135,1793,NO,NO,223
17-510 Downtown Anchorage No. 2,17-510,136,1813,Harris/Walz,DEM,336
17-510 Downtown Anchorage No. 2,17-510,136,1813,Kennedy/Shanahan,RFK,11
17-510 Downtown Anchorage No. 2,17-510,136,1813,Oliver/Maat,LIB,2
17-510 Downtown Anchorage No. 2,17-510,136,1813,Sonski/Onak,ASP,0
17-510 Downtown Anchorage No. 2,17-510,136,1813,Stein/Ware,GRN,4
17-510 Downtown Anchorage No. 2,17-510,136,1813,Terry/Broden,CON,0
17-510 Downtown Anchorage No. 2,17-510,136,1813,Trump/Vance,REP,133
17-510 Downtown Anchorage No. 2,17-510,136,1813,West/Abdullah,AUR,4
17-510 Downtown Anchorage No. 2,17-510,136,1813,YES,YES,126
17-510 Downtown Anchorage No. 2,17-510,136,1813,NO,NO,352
17-515 Downtown Anchorage No. 3,17-515,137,1006,Harris/Walz,DEM,212
17-515 Downtown Anchorage No. 3,17-515,137,1006,Kennedy/Shanahan,RFK,4
17-515 Downtown Anchorage No. 3,17-515,137,1006,Oliver/Maat,LIB,6
17-515 Downtown Anchorage No. 3,17-515,137,1006,Sonski/Onak,ASP,1
17-515 Downtown Anchorage No. 3,17-515,137,1006,Stein/Ware,GRN,2
17-515 Downtown Anchorage No. 3,17-515,137,1006,Terry/Broden,CON,0
17-515 Downtown Anchorage No. 3,17-515,137,1006,Trump/Vance,REP,113
17-515 Downtown Anchorage No. 3,17-515,137,1006,West/Abdullah,AUR,4
17-515 Downtown Anchorage No. 3,17-515,137,1006,YES,YES,108
17-515 Downtown Anchorage No. 3,17-515,137,1006,NO,NO,229
17-520 Downtown Anchorage No. 4,17-520,138,3017,Harris/Walz,DEM,375
17-520 Downtown Anchorage No. 4,17-520,138,3017,Kennedy/Shanahan,RFK,7
17-520 Downtown Anchorage No. 4,17-520,138,3017,Oliver/Maat,LIB,5
17-520 Downtown Anchorage No. 4,17-520,138,3017,Sonski/Onak,ASP,0
17-520 Downtown Anchorage No. 4,17-520,138,3017,Stein/Ware,GRN,10
17-520 Downtown Anchorage No. 4,17-520,138,3017,Terry/Broden,CON,1
17-520 Downtown Anchorage No. 4,17-520,138,3017,Trump/Vance,REP,231
17-520 Downtown Anchorage No. 4,17-520,138,3017,West/Abdullah,AUR,2
17-520 Downtown Anchorage No. 4,17-520,138,3017,YES,YES,212
17-520 Downtown Anchorage No. 4,17-520,138,3017,NO,NO,404
17-525 Downtown Anchorage No. 5,17-525,139,2943,Harris/Walz,DEM,251
17-525 Downtown Anchorage No. 5,17-525,139,2943,Kennedy/Shanahan,RFK,11
17-525 Downtown Anchorage No. 5,17-525,139,2943,Oliver/Maat,LIB,5
17-525 Downtown Anchorage No. 5,17-525,139,2943,Sonski/Onak,ASP,0
17-525 Downtown Anchorage No. 5,17-525,139,2943,Stein/Ware,GRN,7
17-525 Downtown Anchorage No. 5,17-525,139,2943,Terry/Broden,CON,0
17-525 Downtown Anchorage No. 5,17-525,139,2943,Trump/Vance,REP,152
17-525 Downtown Anchorage No. 5,17-525,139,2943,West/Abdullah,AUR,5
17-525 Downtown Anchorage No. 5,17-525,139,2943,YES,YES,130
17-525 Downtown Anchorage No. 5,17-525,139,2943,NO,NO,281
17-530 Downtown Anchorage No. 6,17-530,140,1883,Harris/Walz,DEM,179
17-530 Downtown Anchorage No. 6,17-530,140,1883,Kennedy/Shanahan,RFK,7
17-530 Downtown Anchorage No. 6,17-530,140,1883,Oliver/Maat,LIB,1
17-530 Downtown Anchorage No. 6,17-530,140,1883,Sonski/Onak,ASP,0
17-530 Downtown Anchorage No. 6,17-530,140,1883,Stein/Ware,GRN,6
17-530 Downtown Anchorage No. 6,17-530,140,1883,Terry/Broden,CON,0
17-530 Downtown Anchorage No. 6,17-530,140,1883,Trump/Vance,REP,115
17-530 Downtown Anchorage No. 6,17-530,140,1883,West/Abdullah,AUR,2
17-530 Downtown Anchorage No. 6,17-530,140,1883,YES,YES,109
17-530 Downtown Anchorage No. 6,17-530,140,1883,NO,NO,189
17-535 Downtown Anchorage No. 7,17-535,141,2869,Harris/Walz,DEM,247
17-535 Downtown Anchorage No. 7,17-535,141,2869,Kennedy/Shanahan,RFK,12
17-535 Downtown Anchorage No. 7,17-535,141,2869,Oliver/Maat,LIB,2
17-535 Downtown Anchorage No. 7,17-535,141,2869,Sonski/Onak,ASP,0
17-535 Downtown Anchorage No. 7,17-535,141,2869,Stein/Ware,GRN,5
17-535 Downtown Anchorage No. 7,17-535,141,2869,Terry/Broden,CON,0
17-535 Downtown Anchorage No. 7,17-535,141,2869,Trump/Vance,REP,173
17-535 Downtown Anchorage No. 7,17-535,141,2869,West/Abdullah,AUR,6
17-535 Downtown Anchorage No. 7,17-535,141,2869,YES,YES,136
17-535 Downtown Anchorage No. 7,17-535,141,2869,NO,NO,286
18-550 Government Hill,18-550,142,1654,Harris/Walz,DEM,228
18-550 Government Hill,18-550,142,1654,Kennedy/Shanahan,RFK,10
18-550 Government Hill,18-550,142,1654,Oliver/Maat,LIB,4
18-550 Government Hill,18-550,142,1654,Sonski/Onak,ASP,0
18-550 Government Hill,18-550,142,1654,Stein/Ware,GRN,4
18-550 Government Hill,18-550,142,1654,Terry/Broden,CON,0
18-550 Government Hill,18-550,142,1654,Trump/Vance,REP,171
18-550 Government Hill,18-550,142,1654,West/Abdullah,AUR,0
18-550 Government Hill,18-550,142,1654,YES,YES,118
18-550 Government Hill,18-550,142,1654,NO,NO,269
18-555 JBER No.1,18-555,143,5851,Harris/Walz,DEM,214
18-555 JBER No.1,18-555,143,5851,Kennedy/Shanahan,RFK,24
18-555 JBER No.1,18-555,143,5851,Oliver/Maat,LIB,11
18-555 JBER No.1,18-555,143,5851,Sonski/Onak,ASP,3
18-555 JBER No.1,18-555,143,5851,Stein/Ware,GRN,2
18-555 JBER No.1,18-555,143,5851,Terry/Broden,CON,3
18-555 JBER No.1,18-555,143,5851,Trump/Vance,REP,570
18-555 JBER No.1,18-555,143,5851,West/Abdullah,AUR,2
18-555 JBER No.1,18-555,143,5851,YES,YES,383
18-555 JBER No.1,18-555,143,5851,NO,NO,375
18-556 JBER No.2,18-556,144,1942,Harris/Walz,DEM,78
18-556 JBER No.2,18-556,144,1942,Kennedy/Shanahan,RFK,7
18-556 JBER No.2,18-556,144,1942,Oliver/Maat,LIB,3
18-556 JBER No.2,18-556,144,1942,Sonski/Onak,ASP,0
18-556 JBER No.2,18-556,144,1942,Stein/Ware,GRN,1
18-556 JBER No.2,18-556,144,1942,Terry/Broden,CON,1
18-556 JBER No.2,18-556,144,1942,Trump/Vance,REP,147
18-556 JBER No.2,18-556,144,1942,West/Abdullah,AUR,1
18-556 JBER No.2,18-556,144,1942,YES,YES,106
18-556 JBER No.2,18-556,144,1942,NO,NO,103
18-560 North Muldoon,18-560,145,1939,Harris/Walz,DEM,158
18-560 North Muldoon,18-560,145,1939,Kennedy/Shanahan,RFK,11
18-560 North Muldoon,18-560,145,1939,Oliver/Maat,LIB,5
18-560 North Muldoon,18-560,145,1939,Sonski/Onak,ASP,0
18-560 North Muldoon,18-560,145,1939,Stein/Ware,GRN,5
18-560 North Muldoon,18-560,145,1939,Terry/Broden,CON,1
18-560 North Muldoon,18-560,145,1939,Trump/Vance,REP,164
18-560 North Muldoon,18-560,145,1939,West/Abdullah,AUR,3
18-560 North Muldoon,18-560,145,1939,YES,YES,121
18-560 North Muldoon,18-560,145,1939,NO,NO,219
18-565 Ship Creek,18-565,146,1071,Harris/Walz,DEM,47
18-565 Ship Creek,18-565,146,1071,Kennedy/Shanahan,RFK,0
18-565 Ship Creek,18-565,146,1071,Oliver/Maat,LIB,1
18-565 Ship Creek,18-565,146,1071,Sonski/Onak,ASP,0
18-565 Ship Creek,18-565,146,1071,Stein/Ware,GRN,2
18-565 Ship Creek,18-565,146,1071,Terry/Broden,CON,0
18-565 Ship Creek,18-565,146,1071,Trump/Vance,REP,35
18-565 Ship Creek,18-565,146,1071,West/Abdullah,AUR,1
18-565 Ship Creek,18-565,146,1071,YES,YES,26
18-565 Ship Creek,18-565,146,1071,NO,NO,55
19-605 Airport Heights No. 1,19-605,147,2330,Harris/Walz,DEM,440
19-605 Airport Heights No. 1,19-605,147,2330,Kennedy/Shanahan,RFK,9
19-605 Airport Heights No. 1,19-605,147,2330,Oliver/Maat,LIB,6
19-605 Airport Heights No. 1,19-605,147,2330,Sonski/Onak,ASP,0
19-605 Airport Heights No. 1,19-605,147,2330,Stein/Ware,GRN,9
19-605 Airport Heights No. 1,19-605,147,2330,Terry/Broden,CON,3
19-605 Airport Heights No. 1,19-605,147,2330,Trump/Vance,REP,250
19-605 Airport Heights No. 1,19-605,147,2330,West/Abdullah,AUR,3
19-605 Airport Heights No. 1,19-605,147,2330,YES,YES,236
19-605 Airport Heights No. 1,19-605,147,2330,NO,NO,466
19-610 Airport Heights No. 2,19-610,148,3944,Harris/Walz,DEM,310
19-610 Airport Heights No. 2,19-610,148,3944,Kennedy/Shanahan,RFK,9
19-610 Airport Heights No. 2,19-610,148,3944,Oliver/Maat,LIB,13
19-610 Airport Heights No. 2,19-610,148,3944,Sonski/Onak,ASP,0
19-610 Airport Heights No. 2,19-610,148,3944,Stein/Ware,GRN,9
19-610 Airport Heights No. 2,19-610,148,3944,Terry/Broden,CON,5
19-610 Airport Heights No. 2,19-610,148,3944,Trump/Vance,REP,371
19-610 Airport Heights No. 2,19-610,148,3944,West/Abdullah,AUR,3
19-610 Airport Heights No. 2,19-610,148,3944,YES,YES,247
19-610 Airport Heights No. 2,19-610,148,3944,NO,NO,420
19-615 Mountainview No. 1,19-615,149,2047,Harris/Walz,DEM,215
19-615 Mountainview No. 1,19-615,149,2047,Kennedy/Shanahan,RFK,6
19-615 Mountainview No. 1,19-615,149,2047,Oliver/Maat,LIB,7
19-615 Mountainview No. 1,19-615,149,2047,Sonski/Onak,ASP,0
19-615 Mountainview No. 1,19-615,149,2047,Stein/Ware,GRN,2
19-615 Mountainview No. 1,19-615,149,2047,Terry/Broden,CON,2
19-615 Mountainview No. 1,19-615,149,2047,Trump/Vance,REP,166
19-615 Mountainview No. 1,19-615,149,2047,West/Abdullah,AUR,3
19-615 Mountainview No. 1,19-615,149,2047,YES,YES,135
19-615 Mountainview No. 1,19-615,149,2047,NO,NO,236
19-620 Mountainview No. 2,19-620,150,2637,Harris/Walz,DEM,178
19-620 Mountainview No. 2,19-620,150,2637,Kennedy/Shanahan,RFK,6
19-620 Mountainview No. 2,19-620,150,2637,Oliver/Maat,LIB,3
19-620 Mountainview No. 2,19-620,150,2637,Sonski/Onak,ASP,0
19-620 Mountainview No. 2,19-620,150,2637,Stein/Ware,GRN,4
19-620 Mountainview No. 2,19-620,150,2637,Terry/Broden,CON,1
19-620 Mountainview No. 2,19-620,150,2637,Trump/Vance,REP,184
19-620 Mountainview No. 2,19-620,150,2637,West/Abdullah,AUR,0
19-620 Mountainview No. 2,19-620,150,2637,YES,YES,135
19-620 Mountainview No. 2,19-620,150,2637,NO,NO,213
19-625 South Mountainview,19-625,151,2622,Harris/Walz,DEM,215
19-625 South Mountainview,19-625,151,2622,Kennedy/Shanahan,RFK,3
19-625 South Mountainview,19-625,151,2622,Oliver/Maat,LIB,3
19-625 South Mountainview,19-625,151,2622,Sonski/Onak,ASP,2
19-625 South Mountainview,19-625,151,2622,Stein/Ware,GRN,7
19-625 South Mountainview,19-625,151,2622,Terry/Broden,CON,0
19-625 South Mountainview,19-625,151,2622,Trump/Vance,REP,229
19-625 South Mountainview,19-625,151,2622,West/Abdullah,AUR,1
19-625 South Mountainview,19-625,151,2622,YES,YES,189
19-625 South Mountainview,19-625,151,2622,NO,NO,237
20-650 University No. 1,20-650,152,1118,Harris/Walz,DEM,144
20-650 University No. 1,20-650,152,1118,Kennedy/Shanahan,RFK,5
20-650 University No. 1,20-650,152,1118,Oliver/Maat,LIB,1
20-650 University No. 1,20-650,152,1118,Sonski/Onak,ASP,0
20-650 University No. 1,20-650,152,1118,Stein/Ware,GRN,2
20-650 University No. 1,20-650,152,1118,Terry/Broden,CON,0
20-650 University No. 1,20-650,152,1118,Trump/Vance,REP,113
20-650 University No. 1,20-650,152,1118,West/Abdullah,AUR,3
20-650 University No. 1,20-650,152,1118,YES,YES,100
20-650 University No. 1,20-650,152,1118,NO,NO,149
20-655 University No. 2,20-655,153,3958,Harris/Walz,DEM,443
20-655 University No. 2,20-655,153,3958,Kennedy/Shanahan,RFK,15
20-655 University No. 2,20-655,153,3958,Oliver/Maat,LIB,9
20-655 University No. 2,20-655,153,3958,Sonski/Onak,ASP,5
20-655 University No. 2,20-655,153,3958,Stein/Ware,GRN,7
20-655 University No. 2,20-655,153,3958,Terry/Broden,CON,1
20-655 University No. 2,20-655,153,3958,Trump/Vance,REP,426
20-655 University No. 2,20-655,153,3958,West/Abdullah,AUR,8
20-655 University No. 2,20-655,153,3958,YES,YES,339
20-655 University No. 2,20-655,153,3958,NO,NO,508
20-660 University No. 3,20-660,154,3120,Harris/Walz,DEM,480
20-660 University No. 3,20-660,154,3120,Kennedy/Shanahan,RFK,15
20-660 University No. 3,20-660,154,3120,Oliver/Maat,LIB,11
20-660 University No. 3,20-660,154,3120,Sonski/Onak,ASP,1
20-660 University No. 3,20-660,154,3120,Stein/Ware,GRN,5
20-660 University No. 3,20-660,154,3120,Terry/Broden,CON,2
20-660 University No. 3,20-660,154,3120,Trump/Vance,REP,391
20-660 University No. 3,20-660,154,3120,West/Abdullah,AUR,3
20-660 University No. 3,20-660,154,3120,YES,YES,324
20-660 University No. 3,20-660,154,3120,NO,NO,553
20-665 University No. 4,20-665,155,1562,Harris/Walz,DEM,221
20-665 University No. 4,20-665,155,1562,Kennedy/Shanahan,RFK,8
20-665 University No. 4,20-665,155,1562,Oliver/Maat,LIB,6
20-665 University No. 4,20-665,155,1562,Sonski/Onak,ASP,0
20-665 University No. 4,20-665,155,1562,Stein/Ware,GRN,8
20-665 University No. 4,20-665,155,1562,Terry/Broden,CON,0
20-665 University No. 4,20-665,155,1562,Trump/Vance,REP,180
20-665 University No. 4,20-665,155,1562,West/Abdullah,AUR,1
20-665 University No. 4,20-665,155,1562,YES,YES,157
20-665 University No. 4,20-665,155,1562,NO,NO,254
20-670 University No. 5,20-670,156,4774,Harris/Walz,DEM,637
20-670 University No. 5,20-670,156,4774,Kennedy/Shanahan,RFK,26
20-670 University No. 5,20-670,156,4774,Oliver/Maat,LIB,16
20-670 University No. 5,20-670,156,4774,Sonski/Onak,ASP,9
20-670 University No. 5,20-670,156,4774,Stein/Ware,GRN,12
20-670 University No. 5,20-670,156,4774,Terry/Broden,CON,3
20-670 University No. 5,20-670,156,4774,Trump/Vance,REP,587
20-670 University No. 5,20-670,156,4774,West/Abdullah,AUR,6
20-670 University No. 5,20-670,156,4774,YES,YES,511
20-670 University No. 5,20-670,156,4774,NO,NO,723
21-705 East Anchorage No. 1,21-705,157,2273,Harris/Walz,DEM,340
21-705 East Anchorage No. 1,21-705,157,2273,Kennedy/Shanahan,RFK,13
21-705 East Anchorage No. 1,21-705,157,2273,Oliver/Maat,LIB,10
21-705 East Anchorage No. 1,21-705,157,2273,Sonski/Onak,ASP,4
21-705 East Anchorage No. 1,21-705,157,2273,Stein/Ware,GRN,9
21-705 East Anchorage No. 1,21-705,157,2273,Terry/Broden,CON,5
21-705 East Anchorage No. 1,21-705,157,2273,Trump/Vance,REP,304
21-705 East Anchorage No. 1,21-705,157,2273,West/Abdullah,AUR,3
21-705 East Anchorage No. 1,21-705,157,2273,YES,YES,269
21-705 East Anchorage No. 1,21-705,157,2273,NO,NO,407
21-710 East Anchorage No. 2,21-710,158,3073,Harris/Walz,DEM,347
21-710 East Anchorage No. 2,21-710,158,3073,Kennedy/Shanahan,RFK,19
21-710 East Anchorage No. 2,21-710,158,3073,Oliver/Maat,LIB,7
21-710 East Anchorage No. 2,21-710,158,3073,Sonski/Onak,ASP,2
21-710 East Anchorage No. 2,21-710,158,3073,Stein/Ware,GRN,4
21-710 East Anchorage No. 2,21-710,158,3073,Terry/Broden,CON,2
21-710 East Anchorage No. 2,21-710,158,3073,Trump/Vance,REP,418
21-710 East Anchorage No. 2,21-710,158,3073,West/Abdullah,AUR,3
21-710 East Anchorage No. 2,21-710,158,3073,YES,YES,367
21-710 East Anchorage No. 2,21-710,158,3073,NO,NO,407
21-715 East Anchorage No. 3,21-715,159,4233,Harris/Walz,DEM,477
21-715 East Anchorage No. 3,21-715,159,4233,Kennedy/Shanahan,RFK,11
21-715 East Anchorage No. 3,21-715,159,4233,Oliver/Maat,LIB,13
21-715 East Anchorage No. 3,21-715,159,4233,Sonski/Onak,ASP,3
21-715 East Anchorage No. 3,21-715,159,4233,Stein/Ware,GRN,5
21-715 East Anchorage No. 3,21-715,159,4233,Terry/Broden,CON,3
21-715 East Anchorage No. 3,21-715,159,4233,Trump/Vance,REP,587
21-715 East Anchorage No. 3,21-715,159,4233,West/Abdullah,AUR,3
21-715 East Anchorage No. 3,21-715,159,4233,YES,YES,476
21-715 East Anchorage No. 3,21-715,159,4233,NO,NO,600
21-720 East Anchorage No. 4,21-720,160,2740,Harris/Walz,DEM,413
21-720 East Anchorage No. 4,21-720,160,2740,Kennedy/Shanahan,RFK,11
21-720 East Anchorage No. 4,21-720,160,2740,Oliver/Maat,LIB,7
21-720 East Anchorage No. 4,21-720,160,2740,Sonski/Onak,ASP,1
21-720 East Anchorage No. 4,21-720,160,2740,Stein/Ware,GRN,7
21-720 East Anchorage No. 4,21-720,160,2740,Terry/Broden,CON,0
21-720 East Anchorage No. 4,21-720,160,2740,Trump/Vance,REP,410
21-720 East Anchorage No. 4,21-720,160,2740,West/Abdullah,AUR,5
21-720 East Anchorage No. 4,21-720,160,2740,YES,YES,375
21-720 East Anchorage No. 4,21-720,160,2740,NO,NO,445
21-725 East Anchorage No. 5,21-725,161,3783,Harris/Walz,DEM,600
21-725 East Anchorage No. 5,21-725,161,3783,Kennedy/Shanahan,RFK,14
21-725 East Anchorage No. 5,21-725,161,3783,Oliver/Maat,LIB,9
21-725 East Anchorage No. 5,21-725,161,3783,Sonski/Onak,ASP,1
21-725 East Anchorage No. 5,21-725,161,3783,Stein/Ware,GRN,8
21-725 East Anchorage No. 5,21-725,161,3783,Terry/Broden,CON,3
21-725 East Anchorage No. 5,21-725,161,3783,Trump/Vance,REP,572
21-725 East Anchorage No. 5,21-725,161,3783,West/Abdullah,AUR,5
21-725 East Anchorage No. 5,21-725,161,3783,YES,YES,528
21-725 East Anchorage No. 5,21-725,161,3783,NO,NO,666
22-750 Northeast Anchorage No. 1,22-750,162,3816,Harris/Walz,DEM,384
22-750 Northeast Anchorage No. 1,22-750,162,3816,Kennedy/Shanahan,RFK,17
22-750 Northeast Anchorage No. 1,22-750,162,3816,Oliver/Maat,LIB,5
22-750 Northeast Anchorage No. 1,22-750,162,3816,Sonski/Onak,ASP,2
22-750 Northeast Anchorage No. 1,22-750,162,3816,Stein/Ware,GRN,8
22-750 Northeast Anchorage No. 1,22-750,162,3816,Terry/Broden,CON,6
22-750 Northeast Anchorage No. 1,22-750,162,3816,Trump/Vance,REP,401
22-750 Northeast Anchorage No. 1,22-750,162,3816,West/Abdullah,AUR,0
22-750 Northeast Anchorage No. 1,22-750,162,3816,YES,YES,342
22-750 Northeast Anchorage No. 1,22-750,162,3816,NO,NO,443
22-755 Northeast Anchorage No. 2,22-755,163,4045,Harris/Walz,DEM,339
